Code,Year,Age,   ASFR
    USA,2014,49,0.00022
    USA,2014,50,0.00043
 GBR_NP,1972,14,0.00011
 GBR_NP,1972,15,0.00134
 GBR_NP,1972,16,0.01077
 GBR_NP,1972,17,0.03169
 GBR_NP,1972,18,0.05924
 GBR_NP,1972,19,0.08545
 GBR_NP,1972,20,0.10634
 GBR_NP,1972,21,0.1226
 GBR_NP,1972,22,0.13574
 GBR_NP,1972,23,0.14712
 GBR_NP,1972,24,0.15908
 GBR_NP,1972,25,0.16628
 GBR_NP,1972,26,0.16248
 GBR_NP,1972,27,0.15074
 GBR_NP,1972,28,0.1377
 GBR_NP,1972,29,0.12368
 GBR_NP,1972,30,0.10602
 GBR_NP,1972,31,0.08873
 GBR_NP,1972,32,0.07448
 GBR_NP,1972,33,0.06324
 GBR_NP,1972,34,0.05361
 GBR_NP,1972,35,0.04525
 GBR_NP,1972,36,0.03836
 GBR_NP,1972,37,0.03199
 GBR_NP,1972,38,0.02612
 GBR_NP,1972,39,0.02099
 GBR_NP,1972,40,0.01636
 GBR_NP,1972,41,0.01213
 GBR_NP,1972,42,0.00843
 GBR_NP,1972,43,0.00547
 GBR_NP,1972,44,0.00324
 GBR_NP,1972,45,0.00174
 GBR_NP,1972,46,0.00087
 GBR_NP,1972,47,0.00041
 GBR_NP,1972,48,0.00018
 GBR_NP,1972,49,0.00008
 GBR_NP,1972,50,0.00004
 GBR_NP,1973,14,0.00015
 GBR_NP,1973,15,0.00167
 GBR_NP,1973,16,0.01063
 GBR_NP,1973,17,0.02948
 GBR_NP,1973,18,0.05426
 GBR_NP,1973,19,0.0788
 GBR_NP,1973,20,0.09952
 GBR_NP,1973,21,0.11523
 GBR_NP,1973,22,0.12746
 GBR_NP,1973,23,0.13773
 GBR_NP,1973,24,0.14637
 GBR_NP,1973,25,0.15404
 GBR_NP,1973,26,0.15542
 GBR_NP,1973,27,0.14592
 GBR_NP,1973,28,0.12988
 GBR_NP,1973,29,0.11471
 GBR_NP,1973,30,0.10002
 GBR_NP,1973,31,0.08305
 GBR_NP,1973,32,0.06769
 GBR_NP,1973,33,0.05608
 GBR_NP,1973,34,0.04729
 GBR_NP,1973,35,0.0397
 GBR_NP,1973,36,0.03314
 GBR_NP,1973,37,0.02748
 GBR_NP,1973,38,0.02238
 GBR_NP,1973,39,0.0179
 GBR_NP,1973,40,0.01388
 GBR_NP,1973,41,0.01028
 GBR_NP,1973,42,0.00724
 GBR_NP,1973,43,0.00477
 GBR_NP,1973,44,0.00285
 GBR_NP,1973,45,0.00152
 GBR_NP,1973,46,0.00075
 GBR_NP,1973,47,0.00037
 GBR_NP,1973,48,0.00018
 GBR_NP,1973,49,0.00009
 GBR_NP,1973,50,0.00004
 GBR_NP,1974,14,0.00011
 GBR_NP,1974,15,0.00134
 GBR_NP,1974,16,0.00974
 GBR_NP,1974,17,0.02812
 GBR_NP,1974,18,0.05112
 GBR_NP,1974,19,0.07314
 GBR_NP,1974,20,0.0925
 GBR_NP,1974,21,0.10911
 GBR_NP,1974,22,0.12166
 GBR_NP,1974,23,0.13141
 GBR_NP,1974,24,0.13904
 GBR_NP,1974,25,0.14362
 GBR_NP,1974,26,0.1454
 GBR_NP,1974,27,0.14083
 GBR_NP,1974,28,0.12728
 GBR_NP,1974,29,0.10949
 GBR_NP,1974,30,0.09355
 GBR_NP,1974,31,0.07909
 GBR_NP,1974,32,0.0641
 GBR_NP,1974,33,0.05178
 GBR_NP,1974,34,0.04287
 GBR_NP,1974,35,0.03577
 GBR_NP,1974,36,0.0294
 GBR_NP,1974,37,0.02393
 GBR_NP,1974,38,0.01958
 GBR_NP,1974,39,0.01576
 GBR_NP,1974,40,0.01224
 GBR_NP,1974,41,0.00911
 GBR_NP,1974,42,0.0064
 GBR_NP,1974,43,0.00422
 GBR_NP,1974,44,0.00257
 GBR_NP,1974,45,0.00139
 GBR_NP,1974,46,0.0007
 GBR_NP,1974,47,0.00035
 GBR_NP,1974,48,0.00017
 GBR_NP,1974,49,0.0001
 GBR_NP,1974,50,0.00005
 GBR_NP,1974,14,0.00026
 GBR_NP,1974,15,0.00187
 GBR_NP,1974,16,0.00845
 GBR_NP,1974,17,0.02793
 GBR_NP,1974,18,0.05296
 GBR_NP,1974,19,0.07333
 GBR_NP,1974,20,0.09252
 GBR_NP,1974,21,0.10894
 GBR_NP,1974,22,0.12185
 GBR_NP,1974,23,0.13088
 GBR_NP,1974,24,0.13883
 GBR_NP,1974,25,0.1437
 GBR_NP,1974,26,0.14461
 GBR_NP,1974,27,0.14033
 GBR_NP,1974,28,0.12604
 GBR_NP,1974,29,0.10862
 GBR_NP,1974,30,0.09487
 GBR_NP,1974,31,0.07865
 GBR_NP,1974,32,0.06372
 GBR_NP,1974,33,0.05186
 GBR_NP,1974,34,0.04309
 GBR_NP,1974,35,0.03609
 GBR_NP,1974,36,0.02896
 GBR_NP,1974,37,0.02384
 GBR_NP,1974,38,0.01978
 GBR_NP,1974,39,0.01566
 GBR_NP,1974,40,0.01234
 GBR_NP,1974,41,0.00912
 GBR_NP,1974,42,0.00636
 GBR_NP,1974,43,0.00428
 GBR_NP,1974,44,0.00258
 GBR_NP,1974,45,0.00138
 GBR_NP,1974,46,0.0007
 GBR_NP,1974,47,0.00039
 GBR_NP,1974,48,0.00017
 GBR_NP,1974,49,0.00008
 GBR_NP,1974,50,0.00009
 GBR_NP,1975,14,0.00009
 GBR_NP,1975,15,0.00113
 GBR_NP,1975,16,0.00817
 GBR_NP,1975,17,0.02418
 GBR_NP,1975,18,0.04627
 GBR_NP,1975,19,0.06746
 GBR_NP,1975,20,0.08517
 GBR_NP,1975,21,0.10052
 GBR_NP,1975,22,0.11359
 GBR_NP,1975,23,0.123
 GBR_NP,1975,24,0.13027
 GBR_NP,1975,25,0.13576
 GBR_NP,1975,26,0.13696
 GBR_NP,1975,27,0.13333
 GBR_NP,1975,28,0.12387
 GBR_NP,1975,29,0.10847
 GBR_NP,1975,30,0.09082
 GBR_NP,1975,31,0.07558
 GBR_NP,1975,32,0.06253
 GBR_NP,1975,33,0.05016
 GBR_NP,1975,34,0.04043
 GBR_NP,1975,35,0.03332
 GBR_NP,1975,36,0.02765
 GBR_NP,1975,37,0.02252
 GBR_NP,1975,38,0.01806
 GBR_NP,1975,39,0.01432
 GBR_NP,1975,40,0.01099
 GBR_NP,1975,41,0.0081
 GBR_NP,1975,42,0.00573
 GBR_NP,1975,43,0.00382
 GBR_NP,1975,44,0.00235
 GBR_NP,1975,45,0.00132
 GBR_NP,1975,46,0.0007
 GBR_NP,1975,47,0.00033
 GBR_NP,1975,48,0.00016
 GBR_NP,1975,49,0.00012
 GBR_NP,1975,50,0.00009
 GBR_NP,1975,14,0.00025
 GBR_NP,1975,15,0.0017
 GBR_NP,1975,16,0.00735
 GBR_NP,1975,17,0.02376
 GBR_NP,1975,18,0.04735
 GBR_NP,1975,19,0.06817
 GBR_NP,1975,20,0.0855
 GBR_NP,1975,21,0.10023
 GBR_NP,1975,22,0.11349
 GBR_NP,1975,23,0.12314
 GBR_NP,1975,24,0.12921
 GBR_NP,1975,25,0.13571
 GBR_NP,1975,26,0.13734
 GBR_NP,1975,27,0.13249
 GBR_NP,1975,28,0.12316
 GBR_NP,1975,29,0.10718
 GBR_NP,1975,30,0.09058
 GBR_NP,1975,31,0.07637
 GBR_NP,1975,32,0.06223
 GBR_NP,1975,33,0.0499
 GBR_NP,1975,34,0.04045
 GBR_NP,1975,35,0.03365
 GBR_NP,1975,36,0.02774
 GBR_NP,1975,37,0.02223
 GBR_NP,1975,38,0.01806
 GBR_NP,1975,39,0.01437
 GBR_NP,1975,40,0.01102
 GBR_NP,1975,41,0.00809
 GBR_NP,1975,42,0.00574
 GBR_NP,1975,43,0.00389
 GBR_NP,1975,44,0.0023
 GBR_NP,1975,45,0.00137
 GBR_NP,1975,46,0.0007
 GBR_NP,1975,47,0.00033
 GBR_NP,1975,48,0.00018
 GBR_NP,1975,49,0.00009
 GBR_NP,1975,50,0.00013
 GBR_NP,1976,14,0.00011
 GBR_NP,1976,15,0.00114
 GBR_NP,1976,16,0.00724
 GBR_NP,1976,17,0.02074
 GBR_NP,1976,18,0.04011
 GBR_NP,1976,19,0.06083
 GBR_NP,1976,20,0.07891
 GBR_NP,1976,21,0.09438
 GBR_NP,1976,22,0.10773
 GBR_NP,1976,23,0.11864
 GBR_NP,1976,24,0.12639
 GBR_NP,1976,25,0.13183
 GBR_NP,1976,26,0.13365
 GBR_NP,1976,27,0.12982
 GBR_NP,1976,28,0.12182
 GBR_NP,1976,29,0.10986
 GBR_NP,1976,30,0.0932
 GBR_NP,1976,31,0.07515
 GBR_NP,1976,32,0.06072
 GBR_NP,1976,33,0.04987
 GBR_NP,1976,34,0.04
 GBR_NP,1976,35,0.03196
 GBR_NP,1976,36,0.02606
 GBR_NP,1976,37,0.02123
 GBR_NP,1976,38,0.01677
 GBR_NP,1976,39,0.01302
 GBR_NP,1976,40,0.01002
 GBR_NP,1976,41,0.0074
 GBR_NP,1976,42,0.00516
 GBR_NP,1976,43,0.00339
 GBR_NP,1976,44,0.00207
 GBR_NP,1976,45,0.00115
 GBR_NP,1976,46,0.00062
 GBR_NP,1976,47,0.00031
 GBR_NP,1976,48,0.00016
 GBR_NP,1976,49,0.00011
 GBR_NP,1976,50,0.00008
 GBR_NP,1976,14,0.00023
 GBR_NP,1976,15,0.00154
 GBR_NP,1976,16,0.00662
 GBR_NP,1976,17,0.02078
 GBR_NP,1976,18,0.04064
 GBR_NP,1976,19,0.06117
 GBR_NP,1976,20,0.07936
 GBR_NP,1976,21,0.09457
 GBR_NP,1976,22,0.10779
 GBR_NP,1976,23,0.11832
 GBR_NP,1976,24,0.12594
 GBR_NP,1976,25,0.13136
 GBR_NP,1976,26,0.13368
 GBR_NP,1976,27,0.12973
 GBR_NP,1976,28,0.12116
 GBR_NP,1976,29,0.10894
 GBR_NP,1976,30,0.09255
 GBR_NP,1976,31,0.07467
 GBR_NP,1976,32,0.06113
 GBR_NP,1976,33,0.05
 GBR_NP,1976,34,0.0398
 GBR_NP,1976,35,0.03186
 GBR_NP,1976,36,0.02641
 GBR_NP,1976,37,0.02128
 GBR_NP,1976,38,0.01653
 GBR_NP,1976,39,0.01298
 GBR_NP,1976,40,0.01014
 GBR_NP,1976,41,0.00737
 GBR_NP,1976,42,0.00517
 GBR_NP,1976,43,0.00343
 GBR_NP,1976,44,0.00205
 GBR_NP,1976,45,0.00117
 GBR_NP,1976,46,0.00063
 GBR_NP,1976,47,0.00032
 GBR_NP,1976,48,0.00018
 GBR_NP,1976,49,0.00009
 GBR_NP,1976,50,0.00011
 GBR_NP,1977,14,0.00008
 GBR_NP,1977,15,0.00101
 GBR_NP,1977,16,0.0069
 GBR_NP,1977,17,0.01934
 GBR_NP,1977,18,0.03647
 GBR_NP,1977,19,0.05529
 GBR_NP,1977,20,0.07365
 GBR_NP,1977,21,0.08924
 GBR_NP,1977,22,0.10161
 GBR_NP,1977,23,0.11183
 GBR_NP,1977,24,0.12104
 GBR_NP,1977,25,0.12732
 GBR_NP,1977,26,0.12935
 GBR_NP,1977,27,0.12629
 GBR_NP,1977,28,0.11858
 GBR_NP,1977,29,0.10824
 GBR_NP,1977,30,0.09465
 GBR_NP,1977,31,0.07798
 GBR_NP,1977,32,0.06177
 GBR_NP,1977,33,0.0496
 GBR_NP,1977,34,0.04042
 GBR_NP,1977,35,0.03195
 GBR_NP,1977,36,0.02513
 GBR_NP,1977,37,0.02005
 GBR_NP,1977,38,0.01617
 GBR_NP,1977,39,0.01267
 GBR_NP,1977,40,0.00938
 GBR_NP,1977,41,0.00671
 GBR_NP,1977,42,0.00472
 GBR_NP,1977,43,0.00322
 GBR_NP,1977,44,0.002
 GBR_NP,1977,45,0.00109
 GBR_NP,1977,46,0.00056
 GBR_NP,1977,47,0.00031
 GBR_NP,1977,48,0.00018
 GBR_NP,1977,49,0.00009
 GBR_NP,1977,50,0.00004
 GBR_NP,1977,14,0.0002
 GBR_NP,1977,15,0.00135
 GBR_NP,1977,16,0.00617
 GBR_NP,1977,17,0.01959
 GBR_NP,1977,18,0.03728
 GBR_NP,1977,19,0.05515
 GBR_NP,1977,20,0.07371
 GBR_NP,1977,21,0.08981
 GBR_NP,1977,22,0.10192
 GBR_NP,1977,23,0.11175
 GBR_NP,1977,24,0.12004
 GBR_NP,1977,25,0.12761
 GBR_NP,1977,26,0.12905
 GBR_NP,1977,27,0.12577
 GBR_NP,1977,28,0.1186
 GBR_NP,1977,29,0.10755
 GBR_NP,1977,30,0.09428
 GBR_NP,1977,31,0.07692
 GBR_NP,1977,32,0.0614
 GBR_NP,1977,33,0.05043
 GBR_NP,1977,34,0.04013
 GBR_NP,1977,35,0.03196
 GBR_NP,1977,36,0.02514
 GBR_NP,1977,37,0.02012
 GBR_NP,1977,38,0.01627
 GBR_NP,1977,39,0.01261
 GBR_NP,1977,40,0.00934
 GBR_NP,1977,41,0.00668
 GBR_NP,1977,42,0.00477
 GBR_NP,1977,43,0.00327
 GBR_NP,1977,44,0.00201
 GBR_NP,1977,45,0.00107
 GBR_NP,1977,46,0.00056
 GBR_NP,1977,47,0.00033
 GBR_NP,1977,48,0.00019
 GBR_NP,1977,49,0.0001
 GBR_NP,1977,50,0.00005
 GBR_NP,1978,14,0.00009
 GBR_NP,1978,15,0.00105
 GBR_NP,1978,16,0.00683
 GBR_NP,1978,17,0.01912
 GBR_NP,1978,18,0.0363
 GBR_NP,1978,19,0.055
 GBR_NP,1978,20,0.0736
 GBR_NP,1978,21,0.09115
 GBR_NP,1978,22,0.10497
 GBR_NP,1978,23,0.11564
 GBR_NP,1978,24,0.12505
 GBR_NP,1978,25,0.1324
 GBR_NP,1978,26,0.13425
 GBR_NP,1978,27,0.13086
 GBR_NP,1978,28,0.12356
 GBR_NP,1978,29,0.11281
 GBR_NP,1978,30,0.09997
 GBR_NP,1978,31,0.08488
 GBR_NP,1978,32,0.06801
 GBR_NP,1978,33,0.05287
 GBR_NP,1978,34,0.04237
 GBR_NP,1978,35,0.03475
 GBR_NP,1978,36,0.02743
 GBR_NP,1978,37,0.02123
 GBR_NP,1978,38,0.01653
 GBR_NP,1978,39,0.0128
 GBR_NP,1978,40,0.00945
 GBR_NP,1978,41,0.00665
 GBR_NP,1978,42,0.0046
 GBR_NP,1978,43,0.00311
 GBR_NP,1978,44,0.00198
 GBR_NP,1978,45,0.00113
 GBR_NP,1978,46,0.00063
 GBR_NP,1978,47,0.00036
 GBR_NP,1978,48,0.00019
 GBR_NP,1978,49,0.00013
 GBR_NP,1978,50,0.00009
 GBR_NP,1978,14,0.00018
 GBR_NP,1978,15,0.00141
 GBR_NP,1978,16,0.00629
 GBR_NP,1978,17,0.01926
 GBR_NP,1978,18,0.03693
 GBR_NP,1978,19,0.05543
 GBR_NP,1978,20,0.07334
 GBR_NP,1978,21,0.09115
 GBR_NP,1978,22,0.10589
 GBR_NP,1978,23,0.11546
 GBR_NP,1978,24,0.12467
 GBR_NP,1978,25,0.13237
 GBR_NP,1978,26,0.13403
 GBR_NP,1978,27,0.13036
 GBR_NP,1978,28,0.12328
 GBR_NP,1978,29,0.11253
 GBR_NP,1978,30,0.09972
 GBR_NP,1978,31,0.08434
 GBR_NP,1978,32,0.06708
 GBR_NP,1978,33,0.05265
 GBR_NP,1978,34,0.0429
 GBR_NP,1978,35,0.03484
 GBR_NP,1978,36,0.02734
 GBR_NP,1978,37,0.02111
 GBR_NP,1978,38,0.01676
 GBR_NP,1978,39,0.01281
 GBR_NP,1978,40,0.00937
 GBR_NP,1978,41,0.00663
 GBR_NP,1978,42,0.00459
 GBR_NP,1978,43,0.00319
 GBR_NP,1978,44,0.00199
 GBR_NP,1978,45,0.0011
 GBR_NP,1978,46,0.00066
 GBR_NP,1978,47,0.00037
 GBR_NP,1978,48,0.00019
 GBR_NP,1978,49,0.00009
 GBR_NP,1978,50,0.00012
 GBR_NP,1979,14,0.00009
 GBR_NP,1979,15,0.00101
 GBR_NP,1979,16,0.00663
 GBR_NP,1979,17,0.01917
 GBR_NP,1979,18,0.03722
 GBR_NP,1979,19,0.05673
 GBR_NP,1979,20,0.0752
 GBR_NP,1979,21,0.09277
 GBR_NP,1979,22,0.10913
 GBR_NP,1979,23,0.12175
 GBR_NP,1979,24,0.13099
 GBR_NP,1979,25,0.13829
 GBR_NP,1979,26,0.1424
 GBR_NP,1979,27,0.14019
 GBR_NP,1979,28,0.13285
 GBR_NP,1979,29,0.12208
 GBR_NP,1979,30,0.10772
 GBR_NP,1979,31,0.09162
 GBR_NP,1979,32,0.07567
 GBR_NP,1979,33,0.06048
 GBR_NP,1979,34,0.04736
 GBR_NP,1979,35,0.03763
 GBR_NP,1979,36,0.03022
 GBR_NP,1979,37,0.02334
 GBR_NP,1979,38,0.01772
 GBR_NP,1979,39,0.01352
 GBR_NP,1979,40,0.01018
 GBR_NP,1979,41,0.00722
 GBR_NP,1979,42,0.00478
 GBR_NP,1979,43,0.0031
 GBR_NP,1979,44,0.00197
 GBR_NP,1979,45,0.00118
 GBR_NP,1979,46,0.00064
 GBR_NP,1979,47,0.00034
 GBR_NP,1979,48,0.00019
 GBR_NP,1979,49,0.00015
 GBR_NP,1979,50,0.00011
 GBR_NP,1979,14,0.00021
 GBR_NP,1979,15,0.00145
 GBR_NP,1979,16,0.00618
 GBR_NP,1979,17,0.01903
 GBR_NP,1979,18,0.03798
 GBR_NP,1979,19,0.05714
 GBR_NP,1979,20,0.0755
 GBR_NP,1979,21,0.09244
 GBR_NP,1979,22,0.10913
 GBR_NP,1979,23,0.12255
 GBR_NP,1979,24,0.13098
 GBR_NP,1979,25,0.13791
 GBR_NP,1979,26,0.14251
 GBR_NP,1979,27,0.13991
 GBR_NP,1979,28,0.13218
 GBR_NP,1979,29,0.1219
 GBR_NP,1979,30,0.10782
 GBR_NP,1979,31,0.09106
 GBR_NP,1979,32,0.07486
 GBR_NP,1979,33,0.06006
 GBR_NP,1979,34,0.04722
 GBR_NP,1979,35,0.03813
 GBR_NP,1979,36,0.03022
 GBR_NP,1979,37,0.02323
 GBR_NP,1979,38,0.0177
 GBR_NP,1979,39,0.01366
 GBR_NP,1979,40,0.01025
 GBR_NP,1979,41,0.00713
 GBR_NP,1979,42,0.00476
 GBR_NP,1979,43,0.00311
 GBR_NP,1979,44,0.00203
 GBR_NP,1979,45,0.00119
 GBR_NP,1979,46,0.00063
 GBR_NP,1979,47,0.00036
 GBR_NP,1979,48,0.00021
 GBR_NP,1979,49,0.00011
 GBR_NP,1979,50,0.00014
 GBR_NP,1980,14,0.00008
 GBR_NP,1980,15,0.00091
 GBR_NP,1980,16,0.00629
 GBR_NP,1980,17,0.01869
 GBR_NP,1980,18,0.03686
 GBR_NP,1980,19,0.05703
 GBR_NP,1980,20,0.07636
 GBR_NP,1980,21,0.09403
 GBR_NP,1980,22,0.10997
 GBR_NP,1980,23,0.12351
 GBR_NP,1980,24,0.13332
 GBR_NP,1980,25,0.14019
 GBR_NP,1980,26,0.14403
 GBR_NP,1980,27,0.14284
 GBR_NP,1980,28,0.13489
 GBR_NP,1980,29,0.12336
 GBR_NP,1980,30,0.10992
 GBR_NP,1980,31,0.09421
 GBR_NP,1980,32,0.07787
 GBR_NP,1980,33,0.06303
 GBR_NP,1980,34,0.05001
 GBR_NP,1980,35,0.03899
 GBR_NP,1980,36,0.03083
 GBR_NP,1980,37,0.02458
 GBR_NP,1980,38,0.01879
 GBR_NP,1980,39,0.01392
 GBR_NP,1980,40,0.01012
 GBR_NP,1980,41,0.00717
 GBR_NP,1980,42,0.00483
 GBR_NP,1980,43,0.0031
 GBR_NP,1980,44,0.00193
 GBR_NP,1980,45,0.00113
 GBR_NP,1980,46,0.00067
 GBR_NP,1980,47,0.00042
 GBR_NP,1980,48,0.00025
 GBR_NP,1980,49,0.00022
 GBR_NP,1980,50,0.00018
 GBR_NP,1980,14,0.00021
 GBR_NP,1980,15,0.00133
 GBR_NP,1980,16,0.00585
 GBR_NP,1980,17,0.01857
 GBR_NP,1980,18,0.03765
 GBR_NP,1980,19,0.05736
 GBR_NP,1980,20,0.07657
 GBR_NP,1980,21,0.09423
 GBR_NP,1980,22,0.10973
 GBR_NP,1980,23,0.12373
 GBR_NP,1980,24,0.13344
 GBR_NP,1980,25,0.14045
 GBR_NP,1980,26,0.14423
 GBR_NP,1980,27,0.14256
 GBR_NP,1980,28,0.13492
 GBR_NP,1980,29,0.12234
 GBR_NP,1980,30,0.1102
 GBR_NP,1980,31,0.09436
 GBR_NP,1980,32,0.07717
 GBR_NP,1980,33,0.06254
 GBR_NP,1980,34,0.04964
 GBR_NP,1980,35,0.039
 GBR_NP,1980,36,0.03124
 GBR_NP,1980,37,0.02455
 GBR_NP,1980,38,0.01875
 GBR_NP,1980,39,0.01392
 GBR_NP,1980,40,0.01023
 GBR_NP,1980,41,0.0072
 GBR_NP,1980,42,0.00476
 GBR_NP,1980,43,0.00313
 GBR_NP,1980,44,0.00196
 GBR_NP,1980,45,0.00113
 GBR_NP,1980,46,0.00067
 GBR_NP,1980,47,0.00045
 GBR_NP,1980,48,0.00025
 GBR_NP,1980,49,0.00013
 GBR_NP,1980,50,0.00028
 GBR_NP,1981,14,0.00015
 GBR_NP,1981,15,0.00128
 GBR_NP,1981,16,0.00523
 GBR_NP,1981,17,0.01678
 GBR_NP,1981,18,0.03336
 GBR_NP,1981,19,0.05189
 GBR_NP,1981,20,0.07073
 GBR_NP,1981,21,0.08819
 GBR_NP,1981,22,0.10282
 GBR_NP,1981,23,0.11557
 GBR_NP,1981,24,0.12776
 GBR_NP,1981,25,0.13582
 GBR_NP,1981,26,0.13786
 GBR_NP,1981,27,0.13574
 GBR_NP,1981,28,0.13071
 GBR_NP,1981,29,0.121
 GBR_NP,1981,30,0.10791
 GBR_NP,1981,31,0.09321
 GBR_NP,1981,32,0.0777
 GBR_NP,1981,33,0.06312
 GBR_NP,1981,34,0.05019
 GBR_NP,1981,35,0.03881
 GBR_NP,1981,36,0.02974
 GBR_NP,1981,37,0.02337
 GBR_NP,1981,38,0.01839
 GBR_NP,1981,39,0.01376
 GBR_NP,1981,40,0.01014
 GBR_NP,1981,41,0.00752
 GBR_NP,1981,42,0.00512
 GBR_NP,1981,43,0.00362
 GBR_NP,1981,44,0.00312
 GBR_NP,1981,45,0.00124
 GBR_NP,1981,46,0.00044
 GBR_NP,1981,47,0.00015
 GBR_NP,1981,48,0.00005
 GBR_NP,1981,49,0.00002
 GBR_NP,1981,50,0.00001
 GBR_NP,1981,14,0.00019
 GBR_NP,1981,15,0.00126
 GBR_NP,1981,16,0.00549
 GBR_NP,1981,17,0.01714
 GBR_NP,1981,18,0.03375
 GBR_NP,1981,19,0.05245
 GBR_NP,1981,20,0.07048
 GBR_NP,1981,21,0.0885
 GBR_NP,1981,22,0.10347
 GBR_NP,1981,23,0.11454
 GBR_NP,1981,24,0.12742
 GBR_NP,1981,25,0.13724
 GBR_NP,1981,26,0.13791
 GBR_NP,1981,27,0.13545
 GBR_NP,1981,28,0.13091
 GBR_NP,1981,29,0.12087
 GBR_NP,1981,30,0.10756
 GBR_NP,1981,31,0.09335
 GBR_NP,1981,32,0.07745
 GBR_NP,1981,33,0.06301
 GBR_NP,1981,34,0.04985
 GBR_NP,1981,35,0.03838
 GBR_NP,1981,36,0.02973
 GBR_NP,1981,37,0.02394
 GBR_NP,1981,38,0.01825
 GBR_NP,1981,39,0.0138
 GBR_NP,1981,40,0.01004
 GBR_NP,1981,41,0.00767
 GBR_NP,1981,42,0.00546
 GBR_NP,1981,43,0.00305
 GBR_NP,1981,44,0.00184
 GBR_NP,1981,45,0.00122
 GBR_NP,1981,46,0.00078
 GBR_NP,1981,47,0.00055
 GBR_NP,1981,48,0.00026
 GBR_NP,1981,49,0.00008
 GBR_NP,1981,50,0.0002
 GBR_NP,1982,14,0.00008
 GBR_NP,1982,15,0.00093
 GBR_NP,1982,16,0.00598
 GBR_NP,1982,17,0.017
 GBR_NP,1982,18,0.0327
 GBR_NP,1982,19,0.04993
 GBR_NP,1982,20,0.06701
 GBR_NP,1982,21,0.08365
 GBR_NP,1982,22,0.09879
 GBR_NP,1982,23,0.1118
 GBR_NP,1982,24,0.12292
 GBR_NP,1982,25,0.13111
 GBR_NP,1982,26,0.13347
 GBR_NP,1982,27,0.13104
 GBR_NP,1982,28,0.12643
 GBR_NP,1982,29,0.11936
 GBR_NP,1982,30,0.10721
 GBR_NP,1982,31,0.09164
 GBR_NP,1982,32,0.07585
 GBR_NP,1982,33,0.06189
 GBR_NP,1982,34,0.05052
 GBR_NP,1982,35,0.04098
 GBR_NP,1982,36,0.03215
 GBR_NP,1982,37,0.0243
 GBR_NP,1982,38,0.01834
 GBR_NP,1982,39,0.01384
 GBR_NP,1982,40,0.00999
 GBR_NP,1982,41,0.00697
 GBR_NP,1982,42,0.00472
 GBR_NP,1982,43,0.00306
 GBR_NP,1982,44,0.00183
 GBR_NP,1982,45,0.00103
 GBR_NP,1982,46,0.0006
 GBR_NP,1982,47,0.00037
 GBR_NP,1982,48,0.00024
 GBR_NP,1982,49,0.00026
 GBR_NP,1982,50,0.00026
 GBR_NP,1982,14,0.00021
 GBR_NP,1982,15,0.00128
 GBR_NP,1982,16,0.00548
 GBR_NP,1982,17,0.01705
 GBR_NP,1982,18,0.03333
 GBR_NP,1982,19,0.05028
 GBR_NP,1982,20,0.06711
 GBR_NP,1982,21,0.08341
 GBR_NP,1982,22,0.09922
 GBR_NP,1982,23,0.11159
 GBR_NP,1982,24,0.12237
 GBR_NP,1982,25,0.13148
 GBR_NP,1982,26,0.13393
 GBR_NP,1982,27,0.13122
 GBR_NP,1982,28,0.12637
 GBR_NP,1982,29,0.11944
 GBR_NP,1982,30,0.10759
 GBR_NP,1982,31,0.09112
 GBR_NP,1982,32,0.07572
 GBR_NP,1982,33,0.06182
 GBR_NP,1982,34,0.05043
 GBR_NP,1982,35,0.04081
 GBR_NP,1982,36,0.03188
 GBR_NP,1982,37,0.02434
 GBR_NP,1982,38,0.01861
 GBR_NP,1982,39,0.0138
 GBR_NP,1982,40,0.01001
 GBR_NP,1982,41,0.00698
 GBR_NP,1982,42,0.00478
 GBR_NP,1982,43,0.00311
 GBR_NP,1982,44,0.00178
 GBR_NP,1982,45,0.00105
 GBR_NP,1982,46,0.00062
 GBR_NP,1982,47,0.00038
 GBR_NP,1982,48,0.00026
 GBR_NP,1982,49,0.00017
 GBR_NP,1982,50,0.00031
 GBR_NP,1983,14,0.00011
 GBR_NP,1983,15,0.00109
 GBR_NP,1983,16,0.00623
 GBR_NP,1983,17,0.01683
 GBR_NP,1983,18,0.03163
 GBR_NP,1983,19,0.04776
 GBR_NP,1983,20,0.0636
 GBR_NP,1983,21,0.0794
 GBR_NP,1983,22,0.09517
 GBR_NP,1983,23,0.10935
 GBR_NP,1983,24,0.12075
 GBR_NP,1983,25,0.12928
 GBR_NP,1983,26,0.13369
 GBR_NP,1983,27,0.13189
 GBR_NP,1983,28,0.1258
 GBR_NP,1983,29,0.11812
 GBR_NP,1983,30,0.10821
 GBR_NP,1983,31,0.09416
 GBR_NP,1983,32,0.07826
 GBR_NP,1983,33,0.06356
 GBR_NP,1983,34,0.05119
 GBR_NP,1983,35,0.04109
 GBR_NP,1983,36,0.03267
 GBR_NP,1983,37,0.02509
 GBR_NP,1983,38,0.01861
 GBR_NP,1983,39,0.01375
 GBR_NP,1983,40,0.01015
 GBR_NP,1983,41,0.00717
 GBR_NP,1983,42,0.00484
 GBR_NP,1983,43,0.00308
 GBR_NP,1983,44,0.00184
 GBR_NP,1983,45,0.00106
 GBR_NP,1983,46,0.00063
 GBR_NP,1983,47,0.0004
 GBR_NP,1983,48,0.00025
