Country,Year,porteqassets,porteqliab,fdiassets,fdiliab,debtassets,debtliab,finderassets,finderliab,reservesmingold,totassets,totliab,nfa,offiip, nfaalt , gdpdollar , nfa_gdp , ca , capacc , portdebtassets , portdebtliab , otherinvassets , otherinvliab , otherfdiassets , otherfdiliab , fxave , fxeop ,1
Sweden,1983,500,"2,250","6,624","3,375","19,248","44,744",0,0,"4,034","30,406","50,369","-19,963","-19,997","22,916","97,039",-20.60%,-725,-81,250,n.a.,"18,998",n.a.,"49,046","2,917",7.66711,8.001,3326
Sweden,1984,445,"1,669","7,342","3,337","19,022","44,385",0,0,"3,845","30,654","49,391","-18,737","-18,800","17,235","100,915",-18.60%,736,-171,222,n.a.,"18,800",n.a.,"43,100","3,123",8.2718,8.9895,3327
Sweden,1985,788,"2,758","10,768","4,333","22,192","53,575",0,0,"5,793","39,540","60,666","-21,125","-21,010","20,049","105,705",-20.00%,"-1,010",-221,394,n.a.,"21,798",n.a.,"51,932","4,323",8.60392,7.6155,3328
Sweden,1986,"1,027","4,839","16,131","6,013","25,664","63,646",0,0,"6,551","49,372","74,498","-25,126","-24,930","18,637","139,921",-18.00%,32,-182,440,293,"25,224","63,352","60,393","6,511",7.12358,6.819,3329
Sweden,1987,"1,026","3,933","23,940","9,234","34,884","83,105",0,0,"8,174","68,024","96,272","-28,248","-27,873","19,151","170,458",-16.60%,-21,-139,"1,026",-342,"33,858","83,447","70,690","8,584",6.34044,5.848,3330
Sweden,1988,"1,787","5,685","28,423","9,907","35,407","92,740",0,0,"8,492","74,108","108,332","-34,224","-33,944","2,072","192,593",-17.80%,-534,-234,"1,137",-650,"34,270","93,390","65,528","10,717",6.12715,6.157,3331
Sweden,1989,"7,548","6,905","38,221","10,920","45,447","123,976",0,0,"9,559","100,775","141,802","-41,027","-40,789","-16,355","203,044",-20.20%,"-3,101",-296,"1,285","3,854","44,163","120,122","65,406","13,434",6.44688,6.227,3332
Sweden,1990,"10,355","6,669","49,491","12,461","63,005","183,047",0,0,"17,988","140,838","202,176","-61,338","-61,074","-46,781","242,952",-25.20%,"-6,339",-353,"1,755","11,583","61,250","171,464","69,825","18,238",5.91879,5.698,3333
Sweden,1991,"14,830","10,489","53,531","17,904","64,382","190,614",0,0,"18,331","151,074","219,007","-67,933","-68,180","-62,125","256,334",-26.50%,"-4,653",-63,"2,170","18,266","62,212","172,348","70,362","28,926",6.04747,5.5295,3334
Sweden,1992,"11,217","13,063","47,707","13,773","66,449","181,599",0,0,"22,624","147,997","208,434","-60,437","-59,776","-54,014","265,381",-22.80%,"-8,827",6,"2,840","17,890","63,609","163,709","62,817","22,460",5.82383,7.043,3335
Sweden,1993,"15,054","21,798","44,560","12,886","54,314","181,128",0,0,"19,050","132,978","215,813","-82,835","-80,689","-78,258","202,094",-41.00%,"-4,159",23,"2,529","25,291","51,785","155,838","60,938","24,688",7.78343,8.3035,3336
Sweden,1994,"18,227","35,918","59,237","23,454","64,196","201,702",0,0,"23,254","164,914","261,074","-96,159","-95,558","-93,211","217,304",-44.30%,743,23,"3,887","21,979","60,310","179,723","74,650","35,918",7.71597,7.4615,3337
Sweden,1995,"29,738","48,061","69,088","33,042","87,561","226,938","15,920","16,821","24,051","226,358","324,863","-98,504","-96,874","-94,449","254,000",-38.80%,"4,940",14,"7,209","29,287","80,352","197,651","87,862","47,761",7.13327,6.6582,3338
Sweden,1996,"38,859","70,295","71,751","34,056","101,150","230,825","16,446","17,610","19,107","247,313","352,787","-105,474","-104,207","-109,113","276,853",-38.10%,"5,892",9,"11,498","29,253","89,652","201,572","103,042","68,986",6.70596,6.871,3339
Sweden,1997,"51,247","79,472","79,099","42,399","83,495","201,184","16,450","16,420","10,825","241,116","339,476","-98,359","-97,633","-56,475","253,955",-38.70%,"7,406",-228,"18,230","128,093","65,265","73,091","166,561","87,978",7.63489,7.877,3340
Sweden,1998,"71,207","94,033","94,674","53,792","96,911","226,106","15,579","15,936","14,098","292,469","389,867","-97,398","-94,612","-14,102","255,274",-38.20%,"9,547",126,"29,382","131,678","67,529","94,427","220,444","96,266",7.94987,8.061,3341
Sweden,1999,"109,677","136,070","106,276","73,196","107,683","219,355","15,015","13,959","15,019","353,670","442,581","-88,911","-85,893","22,878","258,722",-34.40%,"10,778","-2,523","34,370","131,613","73,314","87,742","304,047","159,179",8.26243,8.525,3342
Sweden,2000,"98,479","126,062","123,650","93,760","126,272","232,099","20,766","17,305","14,863","384,029","469,225","-85,196","-82,488",68,"247,531",-34.40%,"11,689",-15,"43,838","121,657","82,433","110,442","279,706","164,552",9.16224,9.535,3343
Sweden,2001,"105,086","78,463","123,272","91,962","110,523","240,010","15,749","14,155","13,977","368,605","424,589","-55,984","-55,225","47,977","227,889",-24.60%,"14,966",8,"40,122","131,615","70,401","108,395","247,387","112,116",10.32914,10.6675,3344
Sweden,2002,"94,958","56,317","146,856","119,207","132,125","278,635","24,476","25,496","17,127","415,541","479,655","-64,114","-62,184","-8,364","251,610",-25.50%,"12,453",405,"47,592","151,728","84,533","126,907","187,762","104,363",9.73712,8.825,3345
Sweden,2003,"142,575","89,718","185,695","158,988","181,244","352,700","30,045","30,462","19,681","559,240","631,869","-72,629","-70,057","-12,121","315,975",-23.00%,"22,690",511,"68,436","191,955","112,808","160,746","248,289","161,075",8.0863,7.1892,3346
Sweden,2004,"179,149","124,119","213,618","197,593","238,110","430,865","33,864","36,132","22,158","686,899","788,710","-101,810","-99,017","-67,492","361,777",-28.10%,"24,991",545,"93,430","228,132","144,680","202,733","313,246","262,903",7.34889,6.6146,3347
Sweden,2005,"202,176","141,234","207,831","171,894","241,129","432,750","26,387","28,272","22,090","699,613","774,151","-74,537","-71,794","-32,192","370,170",-20.10%,"26,423",392,"95,874","235,223","145,255","197,527","350,196","271,914",7.47309,7.9584,3348
Sweden,2006,"259,746","209,050","262,368","227,114","360,993","523,571","25,494","26,514","24,778","933,379","986,248","-52,869","-49,847","9,579","399,616",-13.20%,"36,296","-1,771","137,084","264,116","223,909","259,455","483,898","386,195",7.37825,6.8644,3349
Sweden,2007,"311,370","204,098","331,639","293,907","464,794","647,062","34,614","35,705","27,044","1,169,460","1,180,772","-11,312","-7,134","32,502","463,625",-2.40%,"46,704",579,"171,666","326,182","293,127","320,881","573,625","492,079",6.75877,6.4136,3350
Sweden,2008,"184,493","86,805","322,895","278,724","403,682","627,993","69,009","62,351","25,896","1,005,975","1,055,873","-49,898","-45,962","7,076","486,612",-10.30%,"48,877",159,"138,530","294,344","265,152","333,649","409,700","308,555",6.5911,7.8106,3351
Sweden,2009,"279,632","140,097","353,404","332,186","419,167","676,188","50,727","41,734","42,860","1,145,789","1,190,205","-44,415","-39,819","62,941","406,412",-10.90%,"30,386",286,"151,198","376,871","267,969","299,317","518,794","390,220",7.65382,7.1165,3352
Sweden,2010,"333,882","202,627","372,956","347,163","456,673","706,119","52,704","40,460","42,565","1,258,779","1,296,369","-37,590","-31,788","47,950","462,460",-8.10%,"31,700",-642,"158,995","408,049","297,678","298,069","590,936","479,604",7.20752,6.7097,3353
Sweden,2011,"294,703","170,533","376,677","344,100","492,030","755,799","71,590","53,613","44,025","1,279,026","1,324,045","-45,020","-38,748","40,730","538,624",-8.40%,"37,969",-571,"143,496","448,838","348,534","306,961","546,191","427,864",6.49354,6.8877,3354
Switzerland,1970,"1,531","1,378","18,269","1,244","20,201","11,087",0,0,"2,401","42,403","13,709","28,694",n.a.,n.a.,"22,139",129.60%,161,n.a.,"4,186",383,"16,015","10,704",n.a.,n.a.,4.37295,4.316,3356
Switzerland,1971,"2,824","2,939","20,168","1,782","24,548","11,978",0,0,"3,808","51,348","16,699","34,650",n.a.,n.a.,"26,604",130.20%,298,n.a.,"7,704",816,"16,844","11,162",n.a.,n.a.,4.13385,3.915,3357
Switzerland,1972,"3,763","4,085","20,409","1,931","28,947","13,510",0,0,"4,399","57,518","19,526","37,992",n.a.,n.a.,"32,630",116.40%,513,n.a.,"10,229","1,135","18,718","12,375",n.a.,n.a.,3.81925,3.774,3358
Switzerland,1973,"4,238","5,765","22,733","2,742","33,308","15,505",0,0,"5,007","65,286","24,012","41,274",n.a.,n.a.,"43,881",94.10%,-897,n.a.,"11,467","1,602","21,841","13,903",n.a.,n.a.,3.16483,3.244,3359
Switzerland,1974,"5,276","6,347","26,149","3,891","43,109","19,991",0,0,"5,446","79,980","30,229","49,751",n.a.,n.a.,"50,572",98.40%,"-2,755",n.a.,"14,186","1,763","28,923","18,228",n.a.,n.a.,2.97925,2.54,3360
Switzerland,1975,"6,183","7,767","23,184","4,188","47,328","20,402",0,0,"7,019","83,714","32,357","51,357",n.a.,n.a.,"57,977",88.60%,777,n.a.,"16,478","2,157","30,850","18,245",n.a.,n.a.,2.58128,2.62,3361
Switzerland,1976,"7,092","10,384","24,189","4,803","62,555","34,482",0,0,"9,606","103,443","49,669","53,774",n.a.,n.a.,"60,642",88.70%,"2,340",n.a.,"18,674","2,884","43,881","31,598",n.a.,n.a.,2.49964,2.4495,3362
Switzerland,1977,"7,102","14,204","26,785","6,225","80,198","43,196",0,0,"10,289","124,374","63,625","60,749",n.a.,n.a.,"64,769",93.80%,"1,924",0,"24,936","3,946","55,262","39,250",n.a.,n.a.,2.40352,2,3363
Switzerland,1978,"7,845","18,406","28,785","7,859","108,266","57,582",0,0,"17,763","162,659","83,847","78,812",n.a.,n.a.,"90,579",87.00%,"2,075",0,"34,780","5,113","73,487","52,469",n.a.,n.a.,1.78802,1.62,3364
Switzerland,1979,"8,068","20,556","28,176","8,680","127,376","66,913",0,0,"16,435","180,055","96,149","83,906",n.a.,n.a.,"101,817",82.40%,-245,0,"36,515","5,710","90,862","61,203",n.a.,n.a.,1.66272,1.58,3365
Switzerland,1980,"9,973","19,970","26,790","8,632","130,147","69,681",0,0,"15,656","182,567","98,283","84,284",n.a.,n.a.,"112,531",74.90%,-201,0,"33,819","5,547","96,328","64,134",n.a.,n.a.,1.67571,1.7635,3366
Switzerland,1981,"9,089","18,494","23,100","9,349","142,371","79,365",0,0,"13,979","188,540","107,208","81,332",n.a.,n.a.,"103,060",78.90%,"3,427",0,"33,352","5,137","109,018","74,228",n.a.,n.a.,1.96424,1.7985,3367
Switzerland,1982,"9,894","19,031","21,661","8,485","146,285","77,434",0,0,"15,460","193,300","104,950","88,351",n.a.,n.a.,"105,633",83.60%,"2,534",0,"42,455","5,286","103,830","72,148",n.a.,n.a.,2.03027,1.9945,3368
Switzerland,1983,"12,362","24,033","19,119","8,277","126,665","76,474",0,0,"15,034","173,180","108,785","64,395","69,706",n.a.,"105,254",61.20%,"1,212",n.a.,"42,157","2,325","84,508","74,149",n.a.,n.a.,2.09914,2.1795,3369
Switzerland,1984,"13,663","20,740","17,850","7,653","131,867","72,227",0,0,"15,296","178,676","100,620","78,056","82,413",n.a.,"100,502",77.70%,"6,142",n.a.,"49,911","1,840","81,956","70,388",n.a.,n.a.,2.34968,2.585,3370
Switzerland,1985,"23,244","42,414","25,093","14,604","181,738","96,682",0,0,"18,016","248,092","153,700","94,392","82,767",n.a.,"101,900",92.60%,"6,039",n.a.,"73,307","5,485","108,431","91,197",n.a.,n.a.,2.45713,2.0765,3371
Switzerland,1986,"33,142","67,107","34,226","24,756","244,089","131,267",0,0,"21,786","333,243","223,130","110,114","96,199",n.a.,"146,074",75.40%,"4,654",n.a.,"102,073","6,769","142,016","124,498",n.a.,n.a.,1.79892,1.6235,3372
Switzerland,1987,"36,441","67,138","45,276","34,444","329,688","176,265",0,0,"27,476","438,882","277,847","161,034","172,179",n.a.,"182,939",88.00%,"6,288",n.a.,"135,559","9,701","194,129","166,564",n.a.,n.a.,1.49119,1.278,3373
Switzerland,1988,"36,888","65,761","48,907","32,497","321,774","169,231",0,0,"24,203","431,772","267,489","164,283","171,918",n.a.,"197,908",83.00%,"8,846",n.a.,"139,778","10,467","181,996","158,764",n.a.,n.a.,1.4633,1.504,3374
Switzerland,1989,"46,083","81,930","54,629","33,343","343,708","192,814",0,0,"25,276","469,695","308,087","161,608","169,710",n.a.,"191,079",84.60%,"7,281",0,"140,458","11,725","203,250","181,089",n.a.,n.a.,1.63593,1.5465,3375
Switzerland,1990,"41,584","78,971","66,087","43,945","420,107","247,329",0,0,"29,223","557,001","370,245","186,756","195,446",n.a.,"244,030",76.50%,"6,124",0,"149,941","14,813","270,166","232,516",n.a.,n.a.,1.38916,1.2955,3376
Switzerland,1991,"51,635","85,946","75,884","45,618","423,411","245,249",0,0,"29,004","579,934","376,813","203,122","212,654",n.a.,"246,905",82.30%,"9,534",-48,"163,268","17,177","260,142","228,071",n.a.,n.a.,1.43399,1.3555,3377
Switzerland,1992,"56,416","90,876","74,414","42,986","415,358","240,769",0,0,"33,255","579,443","374,632","204,810","212,149",n.a.,"257,019",79.70%,"13,371",-43,"163,143","18,314","252,215","222,455",n.a.,n.a.,1.40622,1.456,3378
Switzerland,1993,"88,919","139,056","91,571","49,532","425,727","240,834",0,0,"32,635","638,852","429,422","209,430","217,762",n.a.,"249,964",83.80%,"16,875",-134,"182,084","23,095","243,643","217,739",n.a.,n.a.,1.47762,1.4795,3379
Switzerland,1994,"100,797","134,721","112,586","61,691","487,025","306,074",0,0,"34,729","735,137","502,485","232,652","243,331",n.a.,"276,722",84.10%,"16,729",-350,"193,049","27,679","293,976","278,395",n.a.,n.a.,1.36769,1.3115,3380
Switzerland,1995,"120,543","179,290","142,479","73,324","548,622","339,653",0,0,"36,413","848,058","592,266","255,792","267,948",n.a.,"323,980",79.00%,"20,703",-462,"226,497","29,293","322,125","310,359",n.a.,n.a.,1.18247,1.1505,3381
Switzerland,1996,"138,923","176,566","141,591","69,001","596,473","374,877",0,0,"38,433","915,419","620,445","294,974","303,829",n.a.,"312,029",94.50%,"19,916",-214,"220,898","26,814","375,575","348,063",n.a.,n.a.,1.23601,1.3464,3382
Switzerland,1997,"165,438","246,515","165,365","74,142","631,552","413,217",0,0,"39,028","1,001,383","733,874","267,508","275,612",n.a.,"272,268",98.30%,"25,317",-167,"217,344","26,289","414,208","386,927",n.a.,n.a.,1.45131,1.4553,3383
Switzerland,1998,"209,630","323,906","184,267","88,201","756,517","464,494",0,0,"41,191","1,191,605","876,602","315,003","324,245",n.a.,"278,902",112.90%,"25,194",139,"263,885","29,763","492,632","434,731",n.a.,n.a.,1.44981,1.3765,3384
Switzerland,1999,"259,995","314,257","194,622","90,535","743,311","520,013",0,0,"36,321","1,234,249","924,805","309,444","317,061",n.a.,"273,556",113.10%,"28,283",-515,"246,486","29,921","496,825","490,092",n.a.,n.a.,1.50216,1.5996,3385
Switzerland,2000,"267,274","382,038","232,202","101,635","816,466","600,196",0,0,"32,272","1,348,214","1,083,868","264,346","285,541",n.a.,"256,036",103.20%,"32,830","-3,541","238,529","28,201","577,937","571,995",n.a.,n.a.,1.68884,1.6365,3386
Switzerland,2001,"243,703","321,678","252,276","103,773","779,103","577,983",0,0,"32,006","1,307,087","1,003,434","303,653","323,332",n.a.,"262,645",115.60%,"23,429",316,"246,886","28,028","532,217","549,955",n.a.,n.a.,1.68762,1.6773,3387
Switzerland,2002,"218,272","314,770","292,267","143,618","953,493","674,535",0,0,"40,155","1,504,187","1,132,923","371,264","392,432",n.a.,"286,657",129.50%,"26,224","-2,469","312,111","35,431","641,382","639,103",n.a.,n.a.,1.55861,1.3868,3388
Switzerland,2003,"293,656","402,623","341,459","184,199","1,045,700","704,240",0,0,"47,652","1,728,468","1,291,063","437,405","459,304",n.a.,"334,587",130.70%,"44,910","-2,178","378,958","47,526","666,742","656,714",n.a.,n.a.,1.34665,1.2369,3389
Switzerland,2004,"339,470","456,669","400,714","222,693","1,160,994","788,262",0,0,"55,497","1,956,675","1,467,624","489,051","508,188",n.a.,"374,225",130.70%,"56,452","-3,166","436,052","64,255","724,942","724,007",n.a.,n.a.,1.2435,1.1316,3390
Switzerland,2005,"357,349","536,490","432,501","192,342","1,175,725","830,771","60,792","45,964","36,297","2,062,664","1,605,568","457,096","478,463",n.a.,"384,755",118.80%,"53,149","-2,290","386,078","51,752","789,647","779,019",n.a.,n.a.,1.24518,1.3143,3391
Switzerland,2006,"421,497","684,250","570,732","293,730","1,340,429","932,284","93,066","58,130","38,094","2,463,818","1,968,394","495,424","521,798",n.a.,"405,183",122.30%,"55,848","-4,334","474,875","55,847","865,555","876,437",n.a.,n.a.,1.25384,1.2203,3392
Switzerland,2007,"511,292","725,644","654,320","381,391","1,818,789","1,317,320","123,382","67,470","44,474","3,152,258","2,491,824","660,433","691,503",n.a.,"450,530",146.60%,"40,384","-4,197","571,110","58,076","1,247,679","1,259,244",n.a.,n.a.,1.20037,1.1255,3393
Switzerland,2008,"318,468","530,285","725,345","478,224","1,547,968","1,067,918","220,797","193,412","45,061","2,857,640","2,269,839","587,801","616,902",n.a.,"524,289",112.10%,"5,747","-3,497","591,183","57,658","956,785","1,010,259",n.a.,n.a.,1.08309,1.0637,3394
Switzerland,2009,"398,894","629,078","866,484","532,405","1,543,885","1,061,929","166,183","131,776","98,199","3,073,647","2,355,188","718,458","755,789",n.a.,"509,466",141.00%,"36,120","-3,477","677,027","55,837","866,858","1,006,092",n.a.,n.a.,1.08814,1.0305,3395
Switzerland,2010,"441,374","671,997","1,034,689","654,951","1,514,879","1,134,377","187,108","151,684","223,481","3,401,530","2,613,009","788,521","833,740",n.a.,"550,686",143.20%,"73,462","-4,436","676,153","94,653","838,726","1,039,724",n.a.,n.a.,1.04291,0.9396,3396
Switzerland,2011,"426,351","617,585","1,065,354","683,486","1,506,839","1,181,928","198,174","171,860","279,390","3,476,109","2,654,859","821,250","872,838",n.a.,"660,762",124.30%,"35,900","-1,605","658,262","71,894","848,577","1,110,034",n.a.,n.a.,0.88804,0.9409,3397
Turkey,1970,0,0,0,411,425,"2,746",0,0,304,729,"3,158","-2,429",n.a.,n.a.,"24,222",-10.00%,-44,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00001,0.00001,3657
Turkey,1971,0,0,0,569,505,"3,287",0,0,631,"1,137","3,856","-2,719",n.a.,n.a.,"23,567",-11.50%,43,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00001,0.00001,3658
Turkey,1972,0,0,0,673,605,"3,555",0,0,"1,262","1,867","4,227","-2,360",n.a.,n.a.,"29,561",-8.00%,212,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00001,0.00001,3659
Turkey,1973,0,0,0,853,731,"4,204",0,0,"1,986","2,717","5,057","-2,340",n.a.,n.a.,"35,629",-6.60%,660,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00001,0.00001,3660
Turkey,1974,0,0,0,"1,003",832,"4,633",0,0,"1,562","2,394","5,636","-3,242",n.a.,n.a.,"45,488",-7.10%,-561,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00001,0.00001,3661
Turkey,1975,0,0,0,"1,225","1,261","5,059",0,0,944,"2,205","6,284","-4,079",n.a.,n.a.,"56,931",-7.20%,"-1,648",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00001,0.00002,3662
Turkey,1976,5,14,0,"1,260","1,980","6,001",0,0,990,"2,975","7,274","-4,299",n.a.,n.a.,"65,183",-6.60%,"-2,029",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00002,0.00002,3663
Turkey,1977,1,11,0,"1,507","1,940","11,452",0,0,638,"2,580","12,970","-10,391",n.a.,n.a.,"79,387",-13.10%,"-3,140",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00002,0.00002,3664
Turkey,1978,5,11,0,"1,510","2,276","14,855",0,0,801,"3,083","16,376","-13,293",n.a.,n.a.,"86,875",-15.30%,"-1,265",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00002,0.00003,3665
Turkey,1979,5,11,0,"1,848","2,715","15,928",0,0,658,"3,378","17,788","-14,409",n.a.,n.a.,"114,796",-12.60%,"-1,413",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00003,0.00004,3666
Turkey,1980,4,11,0,"1,272","3,277","19,131",0,0,"1,077","4,357","20,414","-16,056",n.a.,n.a.,"94,258",-17.00%,"-3,408",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00008,0.00009,3667
Turkey,1981,3,13,0,"1,177","3,524","19,236",0,0,928,"4,455","20,425","-15,970",n.a.,n.a.,"95,496",-16.70%,"-1,936",0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00011,0.00013,3668
Turkey,1982,3,13,0,"1,174","3,705","19,716",0,0,"1,080","4,788","20,903","-16,115",n.a.,n.a.,"86,766",-18.60%,-952,0,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0.00016,0.00019,3669
Turkey,1983,14,4,0,"1,089","3,528","20,324",0,0,"1,288","4,830","21,417","-16,587",n.a.,n.a.,"82,911",-20.00%,"-1,923",0,0,5,845,"19,549",n.a.,n.a.,0.00023,0.00028,3670
Turkey,1984,15,4,0,"1,179","5,153","21,609",0,0,"1,271","6,439","22,791","-16,352",n.a.,n.a.,"80,642",-20.30%,"-1,439",0,0,5,"1,860","20,466",n.a.,n.a.,0.00037,0.00044,3671
Turkey,1985,23,9,0,"1,424","5,026","26,013",0,0,"1,056","6,104","27,445","-21,341",n.a.,n.a.,"90,380",-23.60%,"-1,013",0,0,48,"1,628","24,260",n.a.,n.a.,0.00052,0.00058,3672
Turkey,1986,21,10,0,"1,607","5,339","32,934",0,0,"1,412","6,772","34,551","-27,779",n.a.,n.a.,"101,797",-27.30%,"-1,465",0,0,217,"2,051","29,275",n.a.,n.a.,0.00067,0.00076,3673
Turkey,1987,48,85,45,"1,964","6,284","40,944",0,0,"1,776","8,152","42,993","-34,841",n.a.,n.a.,"117,176",-29.70%,-806,0,0,712,"2,994","34,944",n.a.,n.a.,0.00086,0.00102,3674
Turkey,1988,64,31,42,"2,349","7,712","40,993",0,0,"2,344","10,162","43,373","-33,211",n.a.,n.a.,"122,128",-27.20%,"1,596",0,0,"3,321","5,748","36,618",n.a.,n.a.,0.00142,0.00181,3675
Turkey,1989,138,225,41,"4,000","7,341","42,064",0,0,"4,780","12,300","46,288","-33,989",n.a.,n.a.,"144,028",-23.60%,938,23,0,"5,226","5,461","36,838",n.a.,n.a.,0.00212,0.00231,3676
Turkey,1990,239,275,44,"5,916","7,750","50,285",0,0,"6,050","14,082","56,476","-42,394",n.a.,n.a.,"202,376",-20.90%,"-2,625",0,0,"5,877","6,199","44,408",n.a.,n.a.,0.00261,0.00293,3677
Turkey,1991,375,352,43,"7,013","10,313","50,578",0,0,"5,144","15,875","57,944","-42,068",n.a.,n.a.,"202,718",-20.80%,250,0,0,"6,683","8,862","43,895",n.a.,n.a.,0.00417,0.00508,3678
Turkey,1992,400,468,144,"8,115","13,455","55,736",0,0,"6,159","20,158","64,320","-44,162",n.a.,n.a.,"213,579",-20.70%,-974,0,0,"9,316","10,901","46,420",n.a.,n.a.,0.00687,0.00856,3679
Turkey,1993,637,"2,409",157,"9,050","17,170","67,452",0,0,"6,272","24,235","78,911","-54,676",n.a.,n.a.,"242,142",-22.60%,"-6,433",0,0,"12,623","13,545","54,829",n.a.,n.a.,0.01098,0.01447,3680
Turkey,1994,650,"2,135",243,"8,255","14,717","66,027",0,0,"7,169","22,779","76,417","-53,638",n.a.,n.a.,"174,448",-30.70%,"2,631",0,0,"13,788","11,624","52,239",n.a.,n.a.,0.02961,0.03873,3681
Turkey,1995,841,"2,171",443,"10,646","15,491","74,015",0,0,"12,442","29,217","86,831","-57,614",n.a.,n.a.,"227,513",-25.30%,"-2,338",0,0,"14,186","13,571","59,829",n.a.,n.a.,0.04585,0.05965,3682
Turkey,1996,925,"3,085",541,"11,418","16,547","79,298",0,0,"16,436","34,449","93,801","-59,352","-65,643",n.a.,"243,895",-24.30%,"-2,437",0,0,"13,188","9,909","66,110",n.a.,n.a.,0.0814,0.10778,3683
Turkey,1997,"1,097","6,018",966,"13,006","18,957","84,356",0,0,"18,658","39,678","103,380","-63,702","-72,375",n.a.,"255,074",-25.00%,"-2,638",0,0,"13,826","10,448","70,530",n.a.,n.a.,0.15187,0.20561,3684
Turkey,1998,"1,338","3,700","1,654","15,717","22,022","96,351",0,0,"19,489","44,503","115,768","-71,265","-79,623",n.a.,"269,125",-26.50%,"2,000",0,0,"14,104","13,708","82,247",n.a.,n.a.,0.26072,0.31446,3685
Turkey,1999,"1,726","15,358","2,333","16,273","25,039","109,436",0,0,"23,346","52,443","141,067","-88,624","-89,349",n.a.,"249,816",-35.50%,-925,0,0,"23,228","25,039","86,208",n.a.,n.a.,0.41878,0.5414,3686
Turkey,2000,"1,496","7,404","3,668","19,209","26,196","125,231",0,0,"22,488","53,848","151,844","-97,996","-98,652",n.a.,"266,439",-36.80%,"-9,920",0,0,"28,458","26,196","96,773",n.a.,n.a.,0.62522,0.67339,3687
Turkey,2001,"1,271","5,635","4,581","19,677","27,623","111,636",0,0,"18,879","52,355","136,948","-84,593","-84,731",n.a.,"195,545",-43.30%,"3,760",0,497,"19,075","27,126","92,561",n.a.,n.a.,1.22559,1.45013,3688
Turkey,2002,"1,048","3,450","5,847","18,803","28,293","125,603",0,0,"27,069","62,257","147,856","-85,599","-85,585",n.a.,"232,280",-36.90%,-626,0,764,"20,433","27,529","105,170",n.a.,n.a.,1.50723,1.6437,3689
Turkey,2003,"1,419","8,954","6,138","33,219","32,334","137,140",0,0,"33,991","73,882","179,313","-105,431","-105,599",n.a.,"303,262",-34.80%,"-7,554",0,"1,895","21,070","30,439","116,070",n.a.,n.a.,1.50089,1.39664,3690
Turkey,2004,"1,635","16,141","7,060","38,565","41,185","159,217",0,0,"35,669","85,550","213,923","-128,373","-127,910",n.a.,"392,206",-32.70%,"-14,198",0,812,"29,610","40,373","129,607",n.a.,n.a.,1.42554,1.3395,3691
Turkey,2005,"1,801","33,387","8,315","71,302","46,307","176,770",0,0,"50,579","107,002","281,459","-174,458","-174,306",n.a.,"482,685",-36.10%,"-21,449",0,629,"39,219","45,678","137,551",n.a.,n.a.,1.34358,1.34505,3692
Turkey,2006,"2,139","33,816","8,866","95,127","71,738","220,907",0,0,"60,892","143,635","349,850","-206,215","-205,795",n.a.,"529,187",-39.00%,"-31,836",0,"2,961","50,594","68,777","170,313",n.a.,n.a.,1.42845,1.409,3693
Turkey,2007,"2,439","64,201","12,210","155,162","81,397","264,822",0,0,"73,384","169,430","484,185","-314,755","-314,046",n.a.,"649,125",-48.50%,"-37,781",-8,"1,930","56,428","79,467","208,394",n.a.,n.a.,1.30293,1.1708,3694
Turkey,2008,"1,377","23,196","17,846","80,383","94,273","282,771",0,0,"70,428","183,924","386,350","-202,426","-199,923",n.a.,"730,318",-27.70%,"-40,438",-61,"1,880","45,606","92,393","237,165",n.a.,n.a.,1.30152,1.52545,3695
Turkey,2009,"1,811","47,248","22,250","143,736","83,686","266,595",0,0,"70,874","178,621","457,579","-278,958","-276,567",n.a.,"614,417",-45.40%,"-12,168",-43,"1,688","43,938","81,998","222,657",n.a.,n.a.,1.54996,1.4909,3696
Turkey,2010,"1,989","61,497","22,509","186,980","75,584","297,791",0,0,"80,713","180,795","546,268","-365,473","-361,795",n.a.,"731,293",-50.00%,"-45,447",-51,"1,858","56,884","73,726","240,907",n.a.,n.a.,1.50285,1.5413,3697
Turkey,2011,"1,802","39,146","26,398","140,017","62,982","319,260",0,0,"78,322","169,504","498,423","-328,919","-320,396",n.a.,"774,336",-42.50%,"-75,092",-25,"1,473","70,274","61,509","248,986",n.a.,n.a.,1.67495,1.89345,3698
