Country,Year,NGDP,RGDP,NGFCF,RGFCF,,Country,Year,CPI,,Country,Year,Policy,Discount,Money Market,,,LOCATION,Location,SUBJECT,Subject,FREQUENCY,Frequency,TIME,Time,Value,,LOCATION,Location,SUBJECT,Subject,FREQUENCY,Frequency,TIME,Time,Value
Germany,1982,959852.9157,1542740.894,224107.8992,315601.1422,,Greece,1961,1.14,,Germany,1979,,6,5.87,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1981,1981,122,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1981,1981,152.8
Germany,1983,1002321.618,1566999.109,236336.3899,325066.959,,Greece,1962,1.14,,Germany,1980,,7.5,9.06,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1982,1982,136.2,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1982,1982,160.6
Germany,1984,1051117.107,1611234.676,243033.2492,325553.5258,,Greece,1963,1.17,,Germany,1981,,7.5,11.26,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1983,1983,142.7,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1983,1983,172.2
Germany,1985,1098439.694,1648743.176,248372.8101,327765.1666,,Greece,1964,1.18,,Germany,1982,,5,8.67,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1984,1984,150.6,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1984,1984,183.3
Germany,1986,1157266.545,1686455.526,260255.5738,338204.1169,,Greece,1965,1.22,,Germany,1983,,4,5.36,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1985,1985,160.5,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1985,1985,187
Germany,1987,1188509.941,1710102.188,269142.0371,345237.1289,,Greece,1966,1.28,,Germany,1984,,4.5,5.55,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1986,1986,172.9,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1986,1986,184.6
Germany,1988,1253406.937,1773499.707,287004.5968,362664.8526,,Greece,1967,1.30,,Germany,1985,,4,5.19,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1987,1987,187.1,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1987,1987,207.5
Germany,1989,1339739.136,1842605.04,315879.2005,388894.9154,,Greece,1968,1.30,,Germany,1986,,3.5,4.57,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1988,1988,209.3,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1988,1988,239.6
Germany,1990,1458040.023,1939434.047,355586.5822,419990.5879,,Greece,1969,1.34,,Germany,1987,,2.5,3.72,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1989,1989,231,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1989,1989,251.2
Germany,1991,1579800,2038505.41,392669,442328.16,,Greece,1970,1.38,,Germany,1988,,3.5,4.01,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1990,1990,246.3,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1990,1990,244.8
Germany,1992,1695320,2077722.32,424903,460530.76,,Greece,1971,1.42,,Germany,1989,,6,6.59,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1991,1991,253,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1991,1991,225.3
Germany,1993,1748550,2057855.86,418597,441174.83,,Greece,1972,1.48,,Germany,1990,,6,7.92,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1992,1992,249.7,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1992,1992,221.7
Germany,1994,1830290,2108425.03,439056,457221.2,,Greece,1973,1.71,,Germany,1991,,8,8.84,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1993,1993,236.5,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1993,1993,223.4
Germany,1995,1898880,2145061.88,443616,457070.76,,Greece,1974,2.17,,Germany,1992,,8.25,9.42,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1994,1994,241,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1994,1994,226.9
Germany,1996,1926320,2162606.29,439703,454814.24,,Greece,1975,2.46,,Germany,1993,,5.75,7.49,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1995,1995,244.6,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1995,1995,225.9
Germany,1997,1967090,2202597.22,442395,458374.53,,Greece,1976,2.79,,Germany,1994,,4.5,5.35,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1996,1996,248.7,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1996,1996,236.4
Germany,1998,2018230,2246200.24,456438,476226.12,,Greece,1977,3.13,,Germany,1995,,3,4.5,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1997,1997,252.3,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1997,1997,232.6
Germany,1999,2064880,2290835.27,472819,498340.02,,Greece,1978,3.52,,Germany,1996,,2.5,3.27,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1998,1998,269,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1998,1998,247.9
Germany,2000,2116480,2358690.85,486536,510023.78,,Greece,1979,4.19,,Germany,1997,,2.5,3.18,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1999,1999,291.5,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,1999,1999,254
Germany,2001,2179850,2398681.78,472497,497136.54,,Greece,1980,5.23,,Germany,1998,,2.5,3.41,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2000,2000,318.1,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2000,2000,262.2
Germany,2002,2209290,2398681.78,442718,468403.51,,Greece,1981,6.51,,Germany,1999,,,2.73,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2001,2001,330.9,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2001,2001,255.4
Germany,2003,2220080,2381653.39,433103,462185.54,,Greece,1982,7.88,,Germany,2000,,,4.11,,,FRA,France,NAEXCP04-STSA,National Accounts>GDP by Expenditure>Current Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2002,2002,332.7,,GBR,United Kingdom,NAEXKP04-STSA,National Accounts>GDP by Expenditure>Constant Prices>Gross Fixed Capital Formation ( Quantum (non-additive or stock figures) SA ),A,Annual,2002,2002,262.7
